CaseID,B3,ND2,ppethm,ppeduc5,GH1,B7_a,weight_pop,worse_off
3813,4,2,1,2,2,2,21247.9149,0
3814,3,2,1,4,1,3,26883.5313,0
3815,4,3,1,1,2,3,23153.5532,0
3816,3,2,2,3,2,2,22318.4748,0
3817,3,3,1,2,2,2,20472.3273,0
3818,4,2,4,5,1,3,20638.96,0
3819,3,3,1,2,1,1,16633.7352,0
3820,3,3,4,5,1,1,20542.0192,0
3821,2,2,1,2,2,1,23443.4148,1
3822,5,3,1,3,3,1,19843.1937,0
3823,3,3,1,1,3,1,12908.7156,0
3824,3,2,1,4,3,2,13763.8121,0
3825,2,2,1,5,1,2,6774.3699,1
3826,2,2,1,2,2,2,14555.5127,1
3827,1,3,3,3,1,2,48399.5612,1
3828,4,3,1,4,1,3,21057.7269,0
3829,3,3,4,3,1,2,26139.6599,0
3830,3,3,4,2,1,1,54863.2055,0
3831,1,3,1,4,2,3,10965.4948,1
3832,2,3,1,4,1,2,20142.9718,1
3833,2,1,1,2,1,1,19183.0054,1
3834,3,2,1,5,1,3,15472.8743,0
3835,1,3,1,3,1,1,23413.66,1
3836,1,3,1,2,3,1,16098.9296,1
3837,2,2,3,4,3,1,14856.6413,1
3838,3,1,2,3,2,3,16976.5798,0
3839,2,3,1,3,3,2,20250.0111,1
3840,2,3,1,5,1,3,14140.9356,1
3841,2,2,1,3,3,2,15529.7006,1
3842,3,3,1,4,1,2,15346.3465,0
3843,2,3,1,2,3,2,24099.4882,1
3844,3,3,2,3,3,2,20239.2036,0
3845,4,3,1,5,2,2,11523.7731,0
3846,2,2,4,2,2,2,31976.5505,1
3847,2,2,1,3,3,2,11182.6962,1
3848,3,3,4,2,4,2,62683.0421,0
3849,3,3,2,1,1,1,27775.2374,0
3850,3,4,2,4,3,3,16490.7957,0
3851,2,3,1,2,3,2,20831.2795,1
3852,3,3,1,2,3,3,15051.257,0
3853,4,3,1,4,3,1,13207.1118,0
3854,3,3,4,4,3,4,15978.5584,0
3855,3,2,2,4,1,3,12328.3588,0
3856,1,2,1,5,1,3,15116.4069,1
3857,1,3,1,3,1,1,11325.2852,1
3858,2,3,1,4,3,2,13763.8121,1
3859,3,3,1,2,4,2,10443.0136,0
3860,4,3,1,5,1,3,10512.3875,0
3861,3,3,1,2,3,1,12758.3816,0
3862,2,3,1,2,2,2,20472.3273,1
3863,2,3,1,2,4,2,28968.0356,1
3864,5,3,2,5,1,4,25322.8597,0
3865,3,3,1,2,2,2,15051.257,0
3866,3,2,4,5,3,3,21744.8098,0
3867,2,3,1,4,1,2,16814.7934,1
3868,3,3,4,1,3,3,32818.2171,0
3869,4,3,1,3,3,3,13205.7736,0
3870,3,3,2,4,1,2,13202.3575,0
3871,3,2,4,3,4,2,21295.378,0
3872,1,3,1,5,2,3,11327.7607,1
3873,3,3,1,5,3,4,12517.6437,0
3874,1,3,1,3,1,1,18880.3487,1
3875,3,3,1,4,1,3,8349.6505,0
3876,5,3,2,2,1,3,43567.2993,0
3877,2,3,1,5,1,2,14001.9772,1
3878,3,3,1,2,1,2,28383.1341,0
3879,2,3,3,4,1,3,12036.9729,1
3880,2,3,1,3,2,2,18880.3487,1
3881,4,3,1,3,1,2,16705.3888,0
3882,2,3,3,4,1,3,25948.9035,1
3883,4,3,1,2,1,3,17668.7699,0
3884,3,3,1,5,2,3,10965.4948,0
3885,1,3,1,2,1,1,22181.6458,1
3886,2,1,1,4,2,3,21515.8307,1
3887,2,3,1,3,1,2,33949.8661,1
3888,1,3,5,3,3,2,7040.6897,1
3889,3,3,1,3,2,2,13150.606,0
3890,4,2,1,4,1,3,23687.5548,0
3891,3,5,2,1,3,2,27931.992,0
3892,2,3,4,1,1,2,41064.903,1
3893,2,1,1,2,3,2,14861.7569,1
3894,2,3,1,4,1,2,14140.9356,1
3895,3,3,1,5,2,1,14001.9772,0
3896,3,2,1,2,1,2,23188.1982,0
3898,3,3,1,1,3,3,26430.9029,0
3899,3,3,2,2,1,4,43567.2993,0
3900,3,2,1,4,2,3,21579.2115,0
3901,3,1,4,5,2,3,11323.2829,0
3902,2,3,1,4,3,1,10305.5614,1
3903,3,3,2,3,4,3,28379.3266,0
3904,5,1,1,4,2,2,26076.629,0
3905,1,1,1,1,4,2,34803.6677,1
3906,3,3,4,5,1,2,28936.1622,0
3907,3,3,1,4,2,2,9019.476000000001,0
3908,1,3,4,2,1,2,48016.5365,1
3909,3,2,2,3,1,3,30401.3975,0
3910,2,3,1,3,1,1,19131.2115,1
3911,2,3,1,2,1,1,23188.1982,1
3912,3,3,1,2,1,3,20929.5501,0
3913,2,5,2,3,1,2,26327.5297,1
3914,3,3,2,2,1,2,34837.6235,0
3915,3,2,4,4,3,3,6958.9767,0
3916,3,5,1,5,3,3,10965.4948,0
3917,5,2,4,4,3,3,10855.3913,0
3918,3,3,1,4,3,2,19892.9415,0
3919,3,3,1,5,1,3,15321.6202,0
3920,4,1,1,4,3,3,35648.5231,0
3921,1,3,1,4,2,1,16733.4566,1
3922,4,3,1,2,1,3,17215.2353,0
3923,2,2,1,3,2,3,14447.0598,1
3924,3,2,1,2,3,1,14782.9264,0
3925,3,3,2,3,3,1,14894.2347,0
3926,2,3,4,2,2,2,34568.8155,1
3927,3,3,2,3,3,2,20547.0675,0
3928,3,3,1,2,2,3,13967.3358,0
3929,5,2,1,5,1,4,13289.8954,0
3930,4,2,1,4,1,3,30547.111,0
3931,3,2,1,5,1,2,12641.8712,0
3932,2,3,1,3,3,3,29743.755,1
3933,2,3,1,4,2,1,17697.4702,1
3934,2,2,1,4,1,3,16142.5632,1
3935,1,3,4,2,3,1,66871.4676,1
3936,3,3,4,2,2,2,31878.6322,0
3937,3,3,1,2,1,2,14428.0173,0
3938,2,1,1,3,2,1,16011.1824,1
3939,3,2,1,2,1,3,26324.5249,0
3940,3,3,1,3,3,3,13374.1585,0
3941,2,3,1,5,1,1,25685.9139,1
3942,3,2,1,2,2,1,20271.1524,0
3943,3,3,1,2,4,3,40243.8491,0
3944,2,2,1,2,1,2,17530.7834,1
3945,2,2,5,3,3,1,4735.5211,1
3946,2,3,5,2,2,2,14108.2868,1
3947,2,1,1,2,1,2,20929.5501,1
3948,2,3,1,4,2,2,15882.4633,1
3949,2,3,4,4,1,2,10303.3317,1
3950,3,3,5,4,2,2,9342.654399999999,0
3951,2,3,1,2,2,2,19240.2467,1
3952,3,3,4,3,4,3,35734.6907,0
3953,1,3,1,5,2,1,10398.3501,1
3954,3,2,2,3,1,3,28525.723,0
3955,2,3,1,2,2,2,17215.2353,1
3956,3,2,1,3,2,3,19891.9709,0
3957,3,3,2,2,1,3,26867.235,0
3958,3,3,2,3,2,3,18357.6711,0
3959,3,3,1,3,3,1,10352.2207,0
3960,3,2,3,4,1,2,18224.6982,0
3961,2,3,1,3,2,2,12113.6041,1
3962,3,3,1,3,2,3,21722.5301,0
3963,2,2,2,1,1,3,52172.0926,1
3964,3,3,5,4,1,3,6065.5809,0
3965,3,3,3,4,2,2,12220.0704,0
3966,4,2,1,3,2,3,19843.1937,0
3967,3,3,1,2,1,2,17404.0326,0
3968,2,3,5,4,1,1,4941.5671,1
3969,2,3,1,4,1,2,11703.031,1
3970,3,5,1,2,3,3,16006.381,0
3971,3,1,5,5,1,3,8113.314,0
3972,3,3,1,1,3,1,17578.8694,0
3973,3,3,1,1,3,1,18265.9019,0
3974,1,3,1,3,1,1,12953.5659,1
3975,3,2,5,2,1,2,17989.7358,0
3976,3,3,2,4,1,3,15353.2881,0
3977,4,3,1,2,3,2,22789.3308,0
3978,2,3,1,5,1,3,16302.7652,1
3979,3,3,1,4,2,2,21793.3678,0
3980,3,3,4,1,3,2,41362.3582,0
3981,2,3,1,4,2,2,25685.9139,1
3982,2,2,1,5,3,3,19790.4153,1
3983,3,3,1,4,2,3,13207.1118,0
3984,3,2,1,4,2,3,14001.9772,0
3985,3,2,4,2,1,2,34292.0292,0
3986,1,3,1,4,2,1,8930.844499999999,1
3987,3,3,1,3,2,2,25652.3835,0
3988,3,3,5,2,2,3,14108.2868,0
3989,2,5,4,1,3,2,35651.0332,1
3990,2,1,1,3,1,3,14146.183,1
3991,3,2,2,4,1,3,26130.5262,0
3992,4,3,2,5,1,3,19799.3672,0
3993,2,3,1,2,1,1,15850.0935,1
3994,3,3,2,4,1,2,13317.364,0
3995,5,3,2,3,3,2,24037.114,0
3996,3,3,2,3,1,2,32793.2688,0
3997,5,3,2,3,3,3,28360.0892,0
3998,3,3,1,5,1,1,10305.5614,0
3999,4,3,1,2,2,2,23116.6365,0
4000,3,4,1,3,2,2,23399.5706,0
4001,5,1,2,5,1,3,24159.5612,0
4002,3,2,1,4,2,2,8476.6592,0
4003,3,2,1,2,3,3,35802.3293,0
4004,3,3,1,3,1,3,13294.827,0
4005,2,3,1,2,1,2,19437.8896,1
4006,3,2,1,4,1,2,13090.7683,0
4007,3,3,2,2,1,3,21509.6256,0
4008,3,3,1,4,2,2,10739.5377,0
4009,2,3,1,2,1,2,20472.3273,1
4010,3,3,3,5,3,3,28530.1393,0
4011,2,3,1,5,2,3,13090.7683,1
4012,3,2,1,3,1,3,11497.5571,0
4013,3,2,1,4,1,3,16302.7652,0
4014,2,2,1,2,2,2,16258.6986,1
4015,4,3,1,5,1,3,28559.1918,0
4016,4,1,1,4,1,4,16814.7934,0
4017,3,3,1,4,2,2,8349.6505,0
4018,2,3,1,4,3,2,10296.1689,1
4019,3,3,1,3,2,2,15748.3939,0
4020,4,3,1,5,1,2,16329.0748,0
4021,3,2,4,1,2,2,38783.1979,0
4022,2,3,1,4,1,1,7509.6033,1
4023,4,3,1,5,1,3,9118.3914,0
4024,2,3,1,5,2,2,13849.5447,1
4025,2,3,4,2,3,2,39454.2742,1
4026,3,2,5,3,3,3,9290.100899999999,0
4027,3,5,2,1,4,1,32314.2278,0
4028,3,1,1,5,2,2,12153.1069,0
4029,3,3,3,5,3,2,26233.4818,0
4030,3,2,1,1,3,2,23255.4528,0
4031,3,3,1,5,2,2,21515.8307,0
4032,3,3,1,4,2,2,13009.2251,0
4033,3,1,4,2,3,2,45796.2181,0
4034,3,3,1,2,3,3,14715.7153,0
4035,1,3,4,3,2,2,15383.1584,1
4036,3,2,1,4,1,3,30547.111,0
4037,2,2,1,3,2,1,12411.014,1
4038,5,2,4,1,1,3,53659.6495,0
4039,2,3,1,2,2,2,19284.4019,1
4040,2,3,1,2,2,2,15051.257,1
4041,4,2,1,4,1,3,17715.7416,0
4042,3,3,2,2,1,3,33729.5404,0
4043,3,4,1,1,2,3,22926.0308,0
4044,4,3,1,2,3,2,27052.0386,0
4045,3,3,1,3,2,3,32659.6408,0
4046,3,3,1,2,1,3,37119.8736,0
4047,4,2,4,5,4,1,14602.3337,0
4048,2,3,1,1,1,2,45058.9984,1
4049,2,1,1,1,2,2,24888.6454,1
4050,3,3,1,2,1,2,20472.3273,0
4051,4,3,1,2,1,2,24636.8091,0
4052,5,3,1,4,2,3,13466.478,0
4053,3,3,1,2,2,1,16258.6986,0
4054,3,3,1,3,1,1,15700.0129,0
4055,3,3,3,3,1,2,34284.5045,0
4056,3,2,4,3,1,2,26980.2653,0
4057,3,3,1,2,1,3,28391.1062,0
4058,3,1,4,3,2,4,15383.1584,0
4059,3,3,1,2,2,3,17215.2353,0
4060,3,2,1,3,3,1,15297.0137,0
4061,2,3,1,3,1,1,13076.0047,1
4062,3,3,1,5,2,4,8833.618899999999,0
4063,5,3,3,4,2,2,15671.4952,0
4064,3,2,2,1,3,1,30245.5927,0
4065,4,2,2,5,2,3,19799.3672,0
4066,4,2,1,5,3,3,19790.4153,0
4067,3,3,4,5,1,3,17624.1159,0
4068,2,3,1,2,1,2,20496.546,1
4069,2,2,1,4,1,3,22482.9052,1
4070,3,3,5,3,1,3,6464.9104,0
4071,3,3,1,4,2,3,14001.9772,0
4072,2,3,1,2,1,2,18596.2755,1
4073,2,2,1,4,2,3,15882.4633,1
4074,2,2,1,3,1,1,25402.7232,1
4075,2,5,3,3,3,3,21941.6822,1
4076,3,3,1,2,3,3,15051.257,0
4077,4,2,1,4,4,3,18197.2999,0
4078,2,3,1,3,2,1,17011.7611,1
4079,3,2,4,2,4,2,33955.0526,0
4080,3,1,2,3,2,2,16976.5798,0
4081,1,1,1,2,3,1,14185.5599,1
4082,2,3,1,2,2,2,14152.9194,1
4083,4,3,1,1,3,3,12908.7156,0
4084,2,3,1,2,1,1,23700.5158,1
4085,4,3,1,3,1,3,23413.66,0
4086,1,3,3,5,3,2,12220.0704,1
4087,3,3,1,2,2,3,17530.7834,0
4088,2,3,1,4,2,2,9028.787899999999,1
4089,3,2,1,4,2,2,14052.8508,0
4090,3,3,1,2,1,2,20496.546,0
4091,2,3,1,3,2,3,17450.2332,1
4092,1,2,1,2,1,1,25326.7144,1
4093,4,3,1,4,1,3,16383.1793,0
4094,3,3,1,3,2,3,12233.8219,0
4095,2,3,1,4,1,2,10305.5614,1
4096,3,1,4,2,3,3,35484.8658,0
4097,2,3,1,2,3,2,21630.3611,1
4098,3,3,1,3,1,3,14007.173,0
4099,4,3,1,3,1,2,13294.827,0
4100,3,3,1,4,2,2,7808.2253,0
4101,2,1,3,4,3,3,14242.7471,1
4102,4,2,1,2,3,3,23862.6704,0
4103,2,3,1,4,1,1,9731.6919,1
4104,4,3,1,5,1,3,19493.8887,0
4105,2,1,4,3,3,2,25436.6829,1
4106,4,4,1,3,2,1,25906.9628,0
4107,3,3,3,5,1,2,19158.899,0
4108,2,3,1,2,2,1,19031.5304,1
4109,2,3,3,3,3,1,18746.9389,1
4110,2,3,1,3,2,2,14305.0933,1
4111,3,3,1,3,2,1,11182.6962,0
4112,3,3,4,2,1,1,40586.6643,0
4113,2,3,1,2,2,2,14428.0173,1
4114,5,2,4,3,1,3,21295.378,0
4115,2,2,1,4,2,1,16733.4566,1
4116,2,2,3,2,2,1,57036.4449,1
4117,3,3,1,4,1,2,17038.2111,0
4118,4,3,1,3,3,1,17568.7894,0
4119,1,3,1,3,2,2,13854.684,1
4120,1,3,1,5,2,2,12641.8712,1
4121,2,1,1,5,1,3,17924.6434,1
4122,4,2,1,3,1,2,19891.9709,0
4123,5,2,1,3,1,2,20250.0111,0
4124,3,2,1,2,2,2,14715.7153,0
4125,3,2,1,4,1,3,15321.6202,0
4126,3,2,2,5,1,2,16881.7532,0
4127,3,2,1,4,3,3,15501.4887,0
4128,3,1,1,5,1,3,12790.5886,0
4129,3,1,1,4,1,3,15644.4908,0
4130,2,1,2,3,3,2,22434.1358,1
4131,2,3,1,2,1,3,22608.5599,1
4132,3,3,1,3,1,2,16148.5533,0
4133,3,3,2,3,1,2,22120.083,0
4134,3,3,2,2,3,2,16430.2477,0
4135,3,1,1,3,3,2,13255.2738,0
4136,2,3,1,2,1,1,24619.3862,1
4137,3,2,1,4,2,2,13063.8424,0
4138,3,3,1,3,2,2,20308.8895,0
4139,3,3,2,4,1,3,19831.3197,0
4140,1,5,4,5,1,1,16263.2085,1
4141,4,3,1,2,3,2,34027.5749,0
4142,2,2,1,4,1,1,20481.7834,1
4143,2,3,1,2,3,2,18596.2755,1
4144,3,3,1,3,1,2,25652.3835,0
4145,2,3,1,4,2,2,16093.4932,1
4146,3,3,4,2,3,2,45126.7701,0
4147,4,1,4,4,1,4,11435.6574,0
4148,4,4,1,3,1,3,14146.183,0
4149,3,3,1,2,2,3,14861.7569,0
4150,3,1,1,3,1,3,16864.8504,0
4151,1,3,3,3,3,1,15742.3026,1
4152,3,2,3,5,3,3,12977.3031,0
4153,4,2,1,4,1,3,10857.7405,0
4154,3,3,1,1,2,3,26482.4304,0
4155,1,1,5,2,3,1,16936.799,1
4156,1,3,1,4,1,2,10409.0856,1
4157,4,3,1,4,1,3,15321.6202,0
4158,3,3,1,4,1,3,13306.938,0
4159,3,2,4,2,1,1,41980.793,0
4160,2,2,5,3,1,2,8152.2696,1
4161,3,2,4,4,1,2,16563.4485,0
4162,2,3,1,2,1,2,17704.7623,1
4163,3,3,1,3,3,3,23415.4431,0
4164,3,3,1,4,1,2,14140.9356,0
4165,3,2,1,4,1,3,15644.4908,0
4166,3,3,1,3,2,2,12113.6041,0
4167,1,3,4,2,3,2,67042.1603,1
4168,2,3,1,5,1,2,13431.1949,1
4169,3,3,1,3,2,2,19419.7496,0
4170,4,2,2,3,3,3,32437.5306,0
4171,3,2,1,3,2,2,21722.5301,0
4172,2,2,1,3,3,3,12113.6041,1
4173,5,3,1,2,3,2,37226.0216,0
4174,1,3,1,3,1,1,23413.66,1
4175,2,2,1,4,4,2,22737.6043,1
4176,2,3,1,4,2,2,21793.3678,1
4177,2,3,4,2,1,3,55003.956,1
4178,3,2,1,1,3,2,30098.711,0
4179,3,2,4,3,1,2,35525.3833,0
4180,3,3,1,2,4,2,28869.1523,0
4181,3,3,1,4,1,3,27746.4885,0
4182,3,2,1,5,2,3,13914.758,0
4183,3,3,1,2,1,2,23137.7242,0
4184,2,3,5,4,2,2,3666.6386,1
4185,3,2,4,4,1,3,9406.200000000001,0
4186,2,2,1,4,3,2,17034.646,1
4187,3,3,1,2,4,2,36981.9743,0
4188,3,2,1,3,3,3,13205.7736,0
4189,4,2,3,2,1,3,88732.6474,0
4190,3,2,1,5,1,3,9019.476000000001,0
4191,4,3,1,3,1,3,31249.6088,0
4192,3,5,4,3,3,3,17734.8958,0
4193,3,3,1,2,2,3,17404.0326,0
4194,3,2,2,5,1,3,24159.5612,0
4195,4,3,1,5,1,2,12868.1023,0
4196,3,3,1,4,1,1,13289.8954,0
4197,2,3,1,5,1,3,16733.4566,1
4198,2,1,3,5,1,1,16612.8323,1
4199,2,3,1,1,3,1,19890.4882,1
4200,3,1,1,2,1,2,20411.4205,0
4201,3,1,4,1,2,2,36449.119,0
4202,3,3,1,2,3,2,18895.5798,0
4203,3,1,4,3,2,2,17969.0826,0
4204,3,3,2,3,1,1,29299.6076,0
4205,3,3,1,3,1,2,25043.4142,0
4206,1,3,1,3,1,3,21654.1543,1
4207,4,2,1,4,1,3,16302.7652,0
4208,4,3,1,2,2,2,15923.6687,0
4209,4,3,1,2,3,3,21917.784,0
4210,3,3,3,5,2,3,29526.8252,0
4211,3,3,1,3,2,3,24037.7432,0
4212,3,2,4,3,2,3,23856.4285,0
4213,3,3,1,3,2,2,18597.4579,0
4214,4,1,2,3,1,1,24490.8565,0
4215,3,3,2,2,3,2,24411.9862,0
4216,3,2,1,4,3,3,20850.7995,0
4217,3,3,5,3,4,3,11033.7386,0
4218,3,3,1,4,2,3,13289.8954,0
4219,3,3,4,4,2,3,13183.911,0
4220,2,3,3,2,3,2,62799.9084,1
4221,2,1,1,3,1,2,16705.3888,1
4222,3,3,5,3,2,1,12764.5674,0
4223,1,3,3,3,1,1,28122.8885,1
4224,1,3,1,5,1,1,14140.9356,1
4225,3,3,4,4,1,2,22438.3553,0
4226,4,3,5,2,1,3,18159.9961,0
4227,2,2,1,5,2,2,10857.7405,1
4228,3,3,5,4,2,4,5072.3371,0
4229,3,3,1,3,1,3,17011.7611,0
4230,4,3,1,4,1,3,16302.7652,0
4231,3,2,1,2,2,3,15051.257,0
4232,2,3,1,2,2,1,20271.1524,1
4233,2,1,1,5,2,3,16302.7652,1
4234,3,3,3,1,3,2,74024.36719999999,0
4235,3,3,4,4,1,3,30236.7592,0
4236,2,3,1,2,1,2,16006.381,1
4237,4,3,1,5,2,2,20753.9244,0
4238,4,2,3,5,1,3,25262.2132,0
4239,3,2,1,2,2,1,24377.4595,0
4240,2,4,1,5,1,2,27174.7391,1
4241,4,3,2,5,1,2,24159.5612,0
4242,2,2,5,3,3,2,4850.6726,1
4243,3,4,1,1,3,1,13279.2002,0
4244,2,3,1,3,1,1,16183.6701,1
4245,1,1,4,2,3,1,34990.2414,1
4246,3,2,1,2,3,1,15051.257,0
4247,3,3,1,5,2,2,20174.8978,0
4248,3,3,1,3,3,3,12892.2779,0
4249,5,2,1,4,1,2,19483.0237,0
4250,2,3,1,2,1,3,17704.7623,1
4251,2,3,1,3,2,2,13577.5963,1
4252,1,3,4,2,2,1,33920.0325,1
4253,4,2,1,4,1,3,25685.9139,0
4254,2,2,1,3,4,2,22026.9015,1
4256,2,2,1,5,2,2,20489.6245,1
4257,3,3,1,4,3,2,16168.3354,0
4258,4,2,1,3,1,2,18432.1427,0
4259,3,3,1,3,4,1,13374.1585,0
4260,2,1,4,2,1,3,37757.1971,1
4261,3,3,1,2,2,2,20210.8441,0
4262,3,3,1,3,3,3,19797.7591,0
4263,3,3,1,4,2,2,16302.7652,0
4264,4,1,1,4,2,3,7411.1317,0
4265,2,3,1,3,1,2,13992.7265,1
4266,2,3,1,5,2,2,9118.3914,1
4267,3,2,1,2,2,3,20250.2455,0
4268,2,3,1,3,2,2,15748.3939,1
4269,3,3,1,4,1,3,22146.0361,0
4270,2,1,3,4,1,1,28366.8469,1
4271,3,2,1,5,1,3,13090.7683,0
4272,3,3,1,4,2,3,11421.6997,0
4273,2,2,1,5,1,2,20481.7834,1
4274,2,3,1,5,2,2,12033.6823,1
4275,3,3,4,1,1,3,48689.0237,0
4276,1,3,2,1,3,1,32596.6755,1
4277,4,3,1,3,3,2,23391.2933,0
4278,2,2,1,5,3,2,11742.8756,1
4279,1,3,1,3,1,1,15529.7006,1
4280,3,3,1,3,2,3,36673.3913,0
4281,3,3,1,4,1,2,15644.4908,0
4282,2,2,1,4,1,3,15472.8743,1
4283,4,3,1,2,1,2,17709.3186,0
4284,3,3,1,3,3,3,23391.2933,0
4285,3,3,4,2,3,3,25476.7404,0
4286,3,2,1,5,1,3,20174.8978,0
4287,3,3,1,2,2,2,14861.7569,0
4288,1,3,1,4,1,2,19493.8887,1
4289,3,3,1,2,2,3,16183.5754,0
4290,2,3,1,4,2,2,11703.031,1
4291,3,1,4,3,3,1,24151.6233,0
4292,2,3,1,5,2,3,16899.5227,1
4293,3,3,1,4,2,2,15644.4908,0
4294,4,3,5,5,1,4,6487.3832,0
4295,4,3,1,3,1,2,20830.4006,0
4296,3,2,1,3,4,3,13758.0015,0
4297,2,3,1,3,1,3,20617.8134,1
4298,2,2,1,5,1,3,20850.7995,1
4299,3,2,2,3,1,2,17337.6567,0
4300,2,3,1,4,2,1,20174.8978,1
4301,3,3,1,5,1,3,21344.2895,0
4302,3,3,1,5,1,2,16302.7652,0
4303,3,3,1,4,2,2,20174.8978,0
4304,4,3,1,5,1,2,12761.3023,0
4305,3,3,5,3,2,2,6583.475,0
4306,1,3,4,4,1,3,14160.692,1
4307,4,3,2,2,3,2,29582.1365,0
4308,3,3,1,4,3,2,17523.5629,0
4309,2,3,1,4,1,1,13063.8424,1
4310,4,2,1,5,1,3,18415.6053,0
4311,3,3,1,5,1,2,20850.7995,0
4312,3,2,3,5,3,2,28530.1393,0
4313,3,1,3,4,2,3,25512.9204,0
4314,2,3,1,1,3,3,27512.6404,1
4315,3,2,1,4,1,2,13289.8954,0
4316,3,3,1,3,1,3,28158.686,0
4317,3,3,5,2,1,2,32310.327,0
4318,3,2,4,3,2,3,18166.1473,0
4319,3,3,3,4,4,3,15831.3558,0
4320,3,2,3,5,2,3,29526.8252,0
4321,3,2,1,5,1,3,16302.7652,0
4322,4,3,3,5,2,3,18224.6982,0
4323,3,2,1,5,1,3,30850.2665,0
4324,3,3,2,4,1,2,29053.5394,0
4325,3,5,2,3,1,2,24108.9069,0
4326,3,3,1,3,2,2,13758.0015,0
4327,2,3,4,4,2,2,8707.654699999999,1
4328,3,3,1,4,3,2,13289.8954,0
4329,2,2,1,2,2,2,15923.6687,1
4330,2,2,4,1,2,2,38783.1979,1
4331,4,2,1,3,1,3,16308.8148,0
4332,2,2,4,4,1,3,10855.3913,1
4333,4,3,4,2,3,2,48089.8845,0
4334,3,3,1,3,2,3,13294.827,0
4335,3,3,4,2,1,4,86990.1924,0
4336,2,3,1,3,2,3,13965.5005,1
4337,2,2,1,4,2,1,5120.7674,1
4338,3,2,1,5,2,3,10305.5614,0
4339,3,2,1,2,2,1,14861.7569,0
4340,3,2,2,2,4,3,26663.5322,0
4341,4,3,4,3,3,3,20900.8383,0
4342,2,2,1,3,3,2,15801.2318,1
4343,3,3,1,2,2,3,13967.3358,0
4344,4,3,1,4,1,3,16329.0748,0
4345,3,1,1,3,1,3,19689.1633,0
4346,3,3,1,2,3,1,26351.7031,0
4347,3,3,1,2,3,2,32726.2058,0
4348,2,2,1,5,1,2,13578.4931,1
4349,2,3,1,3,2,2,13577.5963,1
4350,3,3,1,3,2,2,12604.9223,0
4351,2,4,1,4,2,1,17443.7602,1
4352,3,3,1,3,1,3,25291.9499,0
4353,3,2,2,5,1,3,26467.5892,0
4354,3,3,2,1,3,2,32314.2278,0
4355,5,3,1,5,2,1,12641.8712,0
4356,3,1,2,3,1,2,19830.3597,0
4357,1,3,1,4,2,2,13289.8954,1
4358,1,3,1,2,3,1,19771.8881,1
4359,3,3,4,2,3,2,62067.0763,0
4360,5,3,4,4,1,4,16861.8687,0
4361,3,3,3,3,1,3,43530.187,0
4362,3,3,1,2,1,3,20250.2455,0
4363,2,3,1,3,2,4,15464.7741,1
4364,5,3,1,5,2,4,27746.4885,0
4365,3,3,1,3,1,3,32983.7615,0
4366,2,3,2,3,1,2,23149.0734,1
4367,3,2,1,3,1,2,23769.8113,0
4368,1,3,1,4,1,2,12641.8712,1
4369,3,3,1,2,1,3,20250.2455,0
4370,2,3,1,3,1,1,32668.7509,1
4371,2,4,1,4,2,2,13914.758,1
4372,3,3,1,2,2,2,17215.2353,0
4373,1,3,1,3,1,2,20450.9761,1
4374,3,5,4,3,1,1,16486.7532,0
4375,4,3,1,2,2,2,22864.9773,0
4376,3,1,1,2,2,1,17530.7834,0
4377,4,2,1,4,3,3,20850.7995,0
4378,3,3,4,3,1,3,25848.2994,0
4379,2,3,1,3,2,2,14007.173,1
4380,5,3,4,3,3,2,37480.0995,0
4381,2,2,1,2,2,1,13110.3201,1
4382,3,3,1,4,1,3,19677.1448,0
4383,3,3,5,5,2,3,8632.863300000001,0
4384,4,3,1,4,1,3,19684.1078,0
4385,3,3,4,3,1,1,21736.5157,0
4386,2,5,1,2,3,1,21612.2715,1
4387,1,1,4,2,4,1,31158.2693,1
4388,3,2,1,4,2,3,14001.9772,0
4389,3,1,4,1,3,2,59105.0654,0
4390,2,3,1,3,1,1,19891.9709,1
4391,1,3,1,5,1,2,21793.3678,1
4392,2,3,1,5,1,3,19493.8887,1
4393,2,3,1,1,2,1,41111.7441,1
4394,1,3,4,3,3,1,12502.9305,1
4395,3,3,3,4,2,2,37592.4328,0
4396,4,3,1,1,4,3,31136.676,0
4397,4,1,2,3,3,1,18394.0239,0
4398,2,3,1,3,4,2,17260.9348,1
4399,2,2,1,4,1,3,13431.1949,1
4400,1,2,1,2,2,1,18596.2755,1
4401,3,3,1,3,3,1,16466.6358,0
4402,2,3,1,4,2,2,10305.5614,1
4403,3,3,1,5,2,3,9028.787899999999,0
4404,3,3,1,4,1,2,23687.5548,0
4405,4,2,2,3,2,3,19830.3597,0
4406,1,1,2,3,1,1,24542.8487,1
4407,3,3,1,2,2,3,26364.7371,0
4408,2,3,3,4,2,1,24123.1849,1
4409,3,1,2,5,2,2,9577.036700000001,0
4410,4,3,1,3,3,2,12765.5897,0
4411,3,3,1,2,3,2,22824.7015,0
4412,3,3,4,1,4,2,30433.6069,0
4413,3,3,3,5,2,3,33567.7722,0
4414,2,3,5,2,3,2,14421.6,1
4415,2,3,5,4,1,1,3666.6386,1
4416,3,2,1,3,2,3,13577.5963,0
4417,2,2,2,2,3,2,29769.8074,1
4418,4,3,3,4,1,3,29526.8252,0
4419,3,1,4,2,1,3,48089.8845,0
4420,3,2,1,4,3,2,15116.4069,0
4421,3,3,1,2,2,2,15051.257,0
4422,3,3,1,5,1,1,22482.9052,0
